,RUL
13751,241
13752,240
13753,239
13754,238
13755,237
13756,236
13757,235
13758,234
13759,233
13760,232
13761,231
13762,230
13763,229
13764,228
13765,227
13766,226
13767,225
13768,224
13769,223
13770,222
13771,221
13772,220
13773,219
13774,218
13775,217
13776,216
13777,215
13778,214
13779,213
13780,212
13781,211
13782,210
13783,209
13784,208
13785,207
13786,206
13787,205
13788,204
13789,203
13790,202
13791,201
13792,200
13793,199
13794,198
13795,197
13796,196
13797,195
13798,194
13799,193
13800,192
13801,191
13802,190
13803,189
13804,188
13805,187
13806,186
13807,185
13808,184
13809,183
13810,182
13811,181
13812,180
13813,179
13814,178
13815,177
13816,176
13817,175
13818,174
13819,173
13820,172
13821,171
13822,170
13823,169
13824,168
13825,167
13826,166
13827,165
13828,164
13829,163
13830,162
13831,161
13832,160
13833,159
13834,158
13835,157
13836,156
13837,155
13838,154
13839,153
13840,152
13841,151
13842,150
13843,149
13844,148
13845,147
13846,146
13847,145
13848,144
13849,143
13850,142
13851,141
13852,140
13853,139
13854,138
13855,137
13856,136
13857,135
13858,134
13859,133
13860,132
13861,131
13862,130
13863,129
13864,128
13865,127
13866,126
13867,125
13868,124
13869,123
13870,122
13871,121
13872,120
13873,119
13874,118
13875,117
13876,116
13877,115
13878,114
13879,113
13880,112
13881,111
13882,110
13883,109
13884,108
13885,107
13886,106
13887,105
13888,104
13889,103
13890,102
13891,101
13892,100
13893,99
13894,98
13895,97
13896,96
13897,95
13898,94
13899,93
13900,92
13901,91
13902,90
13903,89
13904,88
13905,87
13906,86
13907,85
13908,84
13909,83
13910,82
13911,81
13912,80
13913,79
13914,78
13915,77
13916,76
13917,75
13918,74
13919,73
13920,72
13921,71
13922,70
13923,69
13924,68
13925,67
13926,66
13927,65
13928,64
13929,63
13930,62
13931,61
13932,60
13933,59
13934,58
13935,57
13936,56
13937,55
13938,54
13939,53
13940,52
13941,51
13942,50
13943,49
13944,48
13945,47
13946,46
13947,45
13948,44
13949,43
13950,42
13951,41
13952,40
13953,39
13954,38
13955,37
13956,36
13957,35
13958,34
13959,33
13960,32
13961,31
13962,30
13963,29
13964,28
13965,27
13966,26
13967,25
13968,24
13969,23
13970,22
13971,21
13972,20
13973,19
13974,18
13975,17
13976,16
13977,15
13978,14
13979,13
13980,12
13981,11
13982,10
13983,9
13984,8
13985,7
13986,6
13987,5
13988,4
13989,3
13990,2
13991,1
13992,0
13996,133
13997,132
13998,131
13999,130
14000,129
14001,128
14002,127
14003,126
14004,125
14005,124
14006,123
14007,122
14008,121
14009,120
14010,119
14011,118
14012,117
14013,116
14014,115
14015,114
14016,113
14017,112
14018,111
14019,110
14020,109
14021,108
14022,107
14023,106
14024,105
14025,104
14026,103
14027,102
14028,101
14029,100
14030,99
14031,98
14032,97
14033,96
14034,95
14035,94
14036,93
14037,92
14038,91
14039,90
14040,89
14041,88
14042,87
14043,86
14044,85
14045,84
14046,83
14047,82
14048,81
14049,80
14050,79
14051,78
14052,77
14053,76
14054,75
14055,74
14056,73
14057,72
14058,71
14059,70
14060,69
14061,68
14062,67
14063,66
14064,65
14065,64
14066,63
14067,62
14068,61
14069,60
14070,59
14071,58
14072,57
14073,56
14074,55
14075,54
14076,53
14077,52
14078,51
14079,50
14080,49
14081,48
14082,47
14083,46
14084,45
14085,44
14086,43
14087,42
14088,41
14089,40
14090,39
14091,38
14092,37
14093,36
14094,35
14095,34
14096,33
14097,32
14098,31
14099,30
14100,29
14101,28
14102,27
14103,26
14104,25
14105,24
14106,23
14107,22
14108,21
14109,20
14110,19
14111,18
14112,17
14113,16
14114,15
14115,14
14116,13
14117,12
14118,11
14119,10
14120,9
14121,8
14122,7
14123,6
14124,5
14125,4
14126,3
14127,2
14128,1
14129,0
14133,204
14134,203
14135,202
14136,201
14137,200
14138,199
14139,198
14140,197
14141,196
14142,195
14143,194
14144,193
14145,192
14146,191
14147,190
14148,189
14149,188
14150,187
14151,186
14152,185
14153,184
14154,183
14155,182
14156,181
14157,180
14158,179
14159,178
14160,177
14161,176
14162,175
14163,174
14164,173
14165,172
14166,171
14167,170
14168,169
14169,168
14170,167
14171,166
14172,165
14173,164
14174,163
14175,162
14176,161
14177,160
14178,159
14179,158
14180,157
14181,156
14182,155
14183,154
14184,153
14185,152
14186,151
14187,150
14188,149
14189,148
14190,147
14191,146
14192,145
14193,144
14194,143
14195,142
14196,141
14197,140
14198,139
14199,138
14200,137
14201,136
14202,135
14203,134
14204,133
14205,132
14206,131
14207,130
14208,129
14209,128
14210,127
14211,126
14212,125
14213,124
14214,123
14215,122
14216,121
14217,120
14218,119
14219,118
14220,117
14221,116
14222,115
14223,114
14224,113
14225,112
14226,111
14227,110
14228,109
14229,108
14230,107
14231,106
14232,105
14233,104
14234,103
14235,102
14236,101
14237,100
14238,99
14239,98
14240,97
14241,96
14242,95
14243,94
14244,93
14245,92
14246,91
14247,90
14248,89
14249,88
14250,87
14251,86
14252,85
14253,84
14254,83
14255,82
14256,81
14257,80
14258,79
14259,78
14260,77
14261,76
14262,75
14263,74
14264,73
14265,72
14266,71
14267,70
14268,69
14269,68
14270,67
14271,66
14272,65
14273,64
14274,63
14275,62
14276,61
14277,60
14278,59
14279,58
14280,57
14281,56
14282,55
14283,54
14284,53
14285,52
14286,51
14287,50
14288,49
14289,48
14290,47
14291,46
14292,45
14293,44
14294,43
14295,42
14296,41
14297,40
14298,39
14299,38
14300,37
14301,36
14302,35
14303,34
14304,33
14305,32
14306,31
14307,30
14308,29
14309,28
14310,27
14311,26
14312,25
14313,24
14314,23
14315,22
14316,21
14317,20
14318,19
14319,18
14320,17
14321,16
14322,15
14323,14
14324,13
14325,12
14326,11
14327,10
14328,9
14329,8
14330,7
14331,6
14332,5
14333,4
14334,3
14335,2
14336,1
14337,0
14341,209
14342,208
14343,207
14344,206
14345,205
14346,204
14347,203
14348,202
14349,201
14350,200
14351,199
14352,198
14353,197
14354,196
14355,195
14356,194
14357,193
14358,192
14359,191
14360,190
14361,189
14362,188
14363,187
14364,186
14365,185
14366,184
14367,183
14368,182
14369,181
14370,180
14371,179
14372,178
14373,177
14374,176
14375,175
14376,174
14377,173
14378,172
14379,171
14380,170
14381,169
14382,168
14383,167
14384,166
14385,165
14386,164
14387,163
14388,162
14389,161
14390,160
14391,159
14392,158
14393,157
14394,156
14395,155
14396,154
14397,153
14398,152
14399,151
14400,150
14401,149
14402,148
14403,147
14404,146
14405,145
14406,144
14407,143
14408,142
14409,141
14410,140
14411,139
14412,138
14413,137
14414,136
14415,135
14416,134
14417,133
14418,132
14419,131
14420,130
14421,129
14422,128
14423,127
14424,126
14425,125
14426,124
14427,123
14428,122
14429,121
14430,120
14431,119
14432,118
14433,117
14434,116
14435,115
14436,114
14437,113
14438,112
14439,111
14440,110
14441,109
14442,108
14443,107
14444,106
14445,105
14446,104
14447,103
14448,102
14449,101
14450,100
14451,99
14452,98
14453,97
14454,96
14455,95
14456,94
14457,93
14458,92
14459,91
14460,90
14461,89
14462,88
14463,87
14464,86
14465,85
14466,84
14467,83
14468,82
14469,81
14470,80
14471,79
14472,78
14473,77
14474,76
14475,75
14476,74
14477,73
14478,72
14479,71
14480,70
14481,69
14482,68
14483,67
14484,66
14485,65
14486,64
14487,63
14488,62
14489,61
14490,60
14491,59
14492,58
14493,57
14494,56
14495,55
14496,54
14497,53
14498,52
14499,51
14500,50
14501,49
14502,48
14503,47
14504,46
14505,45
14506,44
14507,43
14508,42
14509,41
14510,40
14511,39
14512,38
14513,37
14514,36
14515,35
14516,34
14517,33
14518,32
14519,31
14520,30
14521,29
14522,28
14523,27
14524,26
14525,25
14526,24
14527,23
14528,22
14529,21
14530,20
14531,19
14532,18
14533,17
14534,16
14535,15
14536,14
14537,13
14538,12
14539,11
14540,10
14541,9
14542,8
14543,7
14544,6
14545,5
14546,4
14547,3
14548,2
14549,1
14550,0
14554,209
14555,208
14556,207
14557,206
14558,205
14559,204
14560,203
14561,202
14562,201
14563,200
14564,199
14565,198
14566,197
14567,196
14568,195
14569,194
14570,193
14571,192
14572,191
14573,190
14574,189
14575,188
14576,187
14577,186
14578,185
14579,184
14580,183
14581,182
14582,181
14583,180
14584,179
14585,178
14586,177
14587,176
14588,175
14589,174
14590,173
14591,172
14592,171
14593,170
14594,169
14595,168
14596,167
14597,166
14598,165
14599,164
14600,163
14601,162
14602,161
14603,160
14604,159
14605,158
14606,157
14607,156
14608,155
14609,154
14610,153
14611,152
14612,151
14613,150
14614,149
14615,148
14616,147
14617,146
14618,145
14619,144
14620,143
14621,142
14622,141
14623,140
14624,139
14625,138
14626,137
14627,136
14628,135
14629,134
14630,133
14631,132
14632,131
14633,130
14634,129
14635,128
14636,127
14637,126
14638,125
14639,124
14640,123
14641,122
14642,121
14643,120
14644,119
14645,118
14646,117
14647,116
14648,115
14649,114
14650,113
14651,112
14652,111
14653,110
14654,109
14655,108
14656,107
14657,106
14658,105
14659,104
14660,103
14661,102
14662,101
14663,100
14664,99
14665,98
14666,97
14667,96
14668,95
14669,94
14670,93
14671,92
14672,91
14673,90
14674,89
14675,88
14676,87
14677,86
14678,85
14679,84
14680,83
14681,82
14682,81
14683,80
14684,79
14685,78
14686,77
14687,76
14688,75
14689,74
14690,73
14691,72
14692,71
14693,70
14694,69
14695,68
14696,67
14697,66
14698,65
14699,64
14700,63
14701,62
14702,61
14703,60
14704,59
14705,58
14706,57
14707,56
14708,55
14709,54
14710,53
14711,52
14712,51
14713,50
14714,49
14715,48
14716,47
14717,46
14718,45
14719,44
14720,43
14721,42
14722,41
14723,40
14724,39
14725,38
14726,37
14727,36
14728,35
14729,34
14730,33
14731,32
14732,31
14733,30
14734,29
14735,28
14736,27
14737,26
14738,25
14739,24
14740,23
14741,22
14742,21
14743,20
14744,19
14745,18
14746,17
14747,16
14748,15
14749,14
14750,13
14751,12
14752,11
14753,10
14754,9
14755,8
14756,7
14757,6
14758,5
14759,4
14760,3
14761,2
14762,1
14763,0
14767,162
14768,161
14769,160
14770,159
14771,158
14772,157
14773,156
14774,155
14775,154
14776,153
14777,152
14778,151
14779,150
14780,149
14781,148
14782,147
14783,146
14784,145
14785,144
14786,143
14787,142
14788,141
14789,140
14790,139
14791,138
14792,137
14793,136
14794,135
14795,134
14796,133
14797,132
14798,131
14799,130
14800,129
14801,128
14802,127
14803,126
14804,125
14805,124
14806,123
14807,122
14808,121
14809,120
14810,119
14811,118
14812,117
14813,116
14814,115
14815,114
14816,113
14817,112
14818,111
14819,110
14820,109
14821,108
14822,107
14823,106
14824,105
14825,104
14826,103
14827,102
14828,101
14829,100
14830,99
14831,98
14832,97
14833,96
14834,95
14835,94
14836,93
14837,92
14838,91
14839,90
14840,89
14841,88
14842,87
14843,86
14844,85
14845,84
14846,83
14847,82
14848,81
14849,80
14850,79
14851,78
14852,77
14853,76
14854,75
14855,74
14856,73
14857,72
14858,71
14859,70
14860,69
14861,68
14862,67
14863,66
14864,65
14865,64
14866,63
14867,62
14868,61
14869,60
14870,59
14871,58
14872,57
14873,56
14874,55
14875,54
14876,53
14877,52
14878,51
14879,50
14880,49
14881,48
14882,47
14883,46
14884,45
14885,44
14886,43
14887,42
14888,41
14889,40
14890,39
14891,38
14892,37
14893,36
14894,35
14895,34
14896,33
14897,32
14898,31
14899,30
14900,29
14901,28
14902,27
14903,26
14904,25
14905,24
14906,23
14907,22
14908,21
14909,20
14910,19
14911,18
14912,17
14913,16
14914,15
14915,14
14916,13
14917,12
14918,11
14919,10
14920,9
14921,8
14922,7
14923,6
14924,5
14925,4
14926,3
14927,2
14928,1
14929,0
14933,225
14934,224
14935,223
14936,222
14937,221
14938,220
14939,219
14940,218
14941,217
14942,216
14943,215
14944,214
14945,213
14946,212
14947,211
14948,210
14949,209
14950,208
14951,207
14952,206
14953,205
14954,204
14955,203
14956,202
14957,201
14958,200
14959,199
14960,198
14961,197
14962,196
14963,195
14964,194
14965,193
14966,192
14967,191
14968,190
14969,189
14970,188
14971,187
14972,186
14973,185
14974,184
14975,183
14976,182
14977,181
14978,180
14979,179
14980,178
14981,177
14982,176
14983,175
14984,174
14985,173
14986,172
14987,171
14988,170
14989,169
14990,168
14991,167
14992,166
14993,165
14994,164
14995,163
14996,162
14997,161
14998,160
14999,159
15000,158
15001,157
15002,156
15003,155
15004,154
15005,153
15006,152
15007,151
15008,150
15009,149
15010,148
15011,147
15012,146
15013,145
15014,144
15015,143
15016,142
15017,141
15018,140
15019,139
15020,138
15021,137
15022,136
15023,135
15024,134
15025,133
15026,132
15027,131
15028,130
15029,129
15030,128
15031,127
15032,126
15033,125
15034,124
15035,123
15036,122
15037,121
15038,120
15039,119
15040,118
15041,117
15042,116
15043,115
15044,114
15045,113
15046,112
15047,111
15048,110
15049,109
15050,108
15051,107
15052,106
15053,105
15054,104
15055,103
15056,102
15057,101
15058,100
15059,99
15060,98
15061,97
15062,96
15063,95
15064,94
15065,93
15066,92
15067,91
15068,90
15069,89
15070,88
15071,87
15072,86
15073,85
15074,84
15075,83
15076,82
15077,81
15078,80
15079,79
15080,78
15081,77
15082,76
15083,75
15084,74
15085,73
15086,72
15087,71
15088,70
15089,69
15090,68
15091,67
15092,66
15093,65
15094,64
15095,63
15096,62
15097,61
15098,60
15099,59
15100,58
15101,57
15102,56
15103,55
15104,54
15105,53
15106,52
15107,51
15108,50
15109,49
15110,48
15111,47
15112,46
15113,45
15114,44
15115,43
15116,42
15117,41
15118,40
15119,39
15120,38
15121,37
15122,36
15123,35
15124,34
15125,33
15126,32
15127,31
15128,30
15129,29
15130,28
15131,27
15132,26
15133,25
15134,24
15135,23
15136,22
15137,21
15138,20
15139,19
15140,18
15141,17
15142,16
15143,15
15144,14
15145,13
15146,12
15147,11
15148,10
15149,9
15150,8
15151,7
15152,6
15153,5
15154,4
15155,3
15156,2
15157,1
15158,0
15162,206
15163,205
15164,204
15165,203
15166,202
15167,201
15168,200
15169,199
15170,198
15171,197
15172,196
15173,195
15174,194
15175,193
15176,192
15177,191
15178,190
15179,189
15180,188
15181,187
15182,186
15183,185
15184,184
15185,183
15186,182
15187,181
15188,180
15189,179
15190,178
15191,177
15192,176
15193,175
15194,174
15195,173
15196,172
15197,171
15198,170
15199,169
15200,168
15201,167
15202,166
15203,165
15204,164
15205,163
15206,162
15207,161
15208,160
15209,159
15210,158
15211,157
15212,156
15213,155
15214,154
15215,153
15216,152
15217,151
15218,150
15219,149
15220,148
15221,147
15222,146
15223,145
15224,144
15225,143
15226,142
15227,141
15228,140
15229,139
15230,138
15231,137
15232,136
15233,135
15234,134
15235,133
15236,132
15237,131
15238,130
15239,129
15240,128
15241,127
15242,126
15243,125
15244,124
15245,123
15246,122
15247,121
15248,120
15249,119
15250,118
15251,117
15252,116
15253,115
15254,114
15255,113
15256,112
15257,111
15258,110
15259,109
15260,108
15261,107
15262,106
15263,105
15264,104
15265,103
15266,102
15267,101
15268,100
15269,99
15270,98
15271,97
15272,96
15273,95
15274,94
15275,93
15276,92
15277,91
15278,90
15279,89
15280,88
15281,87
15282,86
15283,85
15284,84
15285,83
15286,82
15287,81
15288,80
15289,79
15290,78
15291,77
15292,76
15293,75
15294,74
15295,73
15296,72
15297,71
15298,70
15299,69
15300,68
15301,67
15302,66
15303,65
15304,64
15305,63
15306,62
15307,61
15308,60
15309,59
15310,58
15311,57
15312,56
15313,55
15314,54
15315,53
15316,52
15317,51
15318,50
15319,49
15320,48
15321,47
15322,46
15323,45
15324,44
15325,43
15326,42
15327,41
15328,40
15329,39
15330,38
15331,37
15332,36
15333,35
15334,34
15335,33
15336,32
15337,31
15338,30
15339,29
15340,28
15341,27
15342,26
15343,25
15344,24
15345,23
15346,22
15347,21
15348,20
15349,19
15350,18
15351,17
15352,16
15353,15
15354,14
15355,13
15356,12
15357,11
15358,10
15359,9
15360,8
15361,7
15362,6
15363,5
15364,4
15365,3
15366,2
15367,1
15368,0
15372,150
15373,149
15374,148
15375,147
15376,146
15377,145
15378,144
15379,143
15380,142
15381,141
15382,140
15383,139
15384,138
15385,137
15386,136
15387,135
15388,134
15389,133
15390,132
15391,131
15392,130
15393,129
15394,128
15395,127
15396,126
15397,125
15398,124
15399,123
15400,122
15401,121
15402,120
15403,119
15404,118
15405,117
15406,116
15407,115
15408,114
15409,113
15410,112
15411,111
15412,110
15413,109
15414,108
15415,107
15416,106
15417,105
15418,104
15419,103
15420,102
15421,101
15422,100
15423,99
15424,98
15425,97
15426,96
15427,95
15428,94
15429,93
15430,92
15431,91
15432,90
15433,89
15434,88
15435,87
15436,86
15437,85
15438,84
15439,83
15440,82
15441,81
15442,80
15443,79
15444,78
15445,77
15446,76
15447,75
15448,74
15449,73
15450,72
15451,71
15452,70
15453,69
15454,68
15455,67
15456,66
15457,65
15458,64
15459,63
15460,62
15461,61
15462,60
15463,59
15464,58
15465,57
15466,56
15467,55
15468,54
15469,53
15470,52
15471,51
15472,50
15473,49
15474,48
15475,47
15476,46
15477,45
15478,44
15479,43
15480,42
15481,41
15482,40
15483,39
15484,38
15485,37
15486,36
15487,35
15488,34
15489,33
15490,32
15491,31
15492,30
15493,29
15494,28
15495,27
15496,26
15497,25
15498,24
15499,23
15500,22
15501,21
15502,20
15503,19
15504,18
15505,17
15506,16
15507,15
15508,14
15509,13
15510,12
15511,11
15512,10
15513,9
15514,8
15515,7
15516,6
15517,5
15518,4
15519,3
15520,2
15521,1
15522,0
15526,227
15527,226
15528,225
15529,224
15530,223
15531,222
15532,221
15533,220
15534,219
15535,218
15536,217
15537,216
15538,215
15539,214
15540,213
15541,212
15542,211
15543,210
15544,209
15545,208
15546,207
15547,206
15548,205
15549,204
15550,203
15551,202
15552,201
15553,200
15554,199
15555,198
15556,197
15557,196
15558,195
15559,194
15560,193
15561,192
15562,191
15563,190
15564,189
15565,188
15566,187
15567,186
15568,185
15569,184
15570,183
15571,182
15572,181
15573,180
15574,179
15575,178
15576,177
15577,176
15578,175
15579,174
15580,173
15581,172
15582,171
15583,170
15584,169
15585,168
15586,167
15587,166
15588,165
15589,164
15590,163
15591,162
15592,161
15593,160
15594,159
15595,158
15596,157
15597,156
15598,155
15599,154
15600,153
15601,152
15602,151
15603,150
15604,149
15605,148
15606,147
15607,146
15608,145
15609,144
15610,143
15611,142
15612,141
15613,140
15614,139
15615,138
15616,137
15617,136
15618,135
15619,134
15620,133
15621,132
15622,131
15623,130
15624,129
15625,128
15626,127
15627,126
15628,125
15629,124
15630,123
15631,122
15632,121
15633,120
15634,119
15635,118
15636,117
15637,116
15638,115
15639,114
15640,113
15641,112
15642,111
15643,110
15644,109
15645,108
15646,107
15647,106
15648,105
15649,104
15650,103
15651,102
15652,101
15653,100
15654,99
15655,98
15656,97
15657,96
15658,95
15659,94
15660,93
15661,92
15662,91
15663,90
15664,89
15665,88
15666,87
15667,86
15668,85
15669,84
15670,83
15671,82
15672,81
15673,80
15674,79
15675,78
15676,77
15677,76
15678,75
15679,74
15680,73
15681,72
15682,71
15683,70
15684,69
15685,68
15686,67
15687,66
15688,65
15689,64
15690,63
15691,62
15692,61
15693,60
15694,59
15695,58
15696,57
15697,56
15698,55
15699,54
15700,53
15701,52
15702,51
15703,50
15704,49
15705,48
15706,47
15707,46
15708,45
15709,44
15710,43
15711,42
15712,41
15713,40
15714,39
15715,38
15716,37
15717,36
15718,35
15719,34
15720,33
15721,32
15722,31
15723,30
15724,29
15725,28
15726,27
15727,26
15728,25
15729,24
15730,23
15731,22
15732,21
15733,20
15734,19
15735,18
15736,17
15737,16
